order_id,customer_id,order_date,total_amount,order_status,delivery_city,delivery_state
28889,2032,2025-11-18 17:37:42.245257,133538.32,Shipped,Vellore,Himachal Pradesh
28890,9976,2025-12-20 22:40:47.441217,145487.91,Delivered,Bhind,West Bengal
28891,5337,2025-08-23 10:41:22.035251,229110.37000000002,Cancelled,Bhavnagar,Sikkim
28892,1784,2026-05-18 07:21:58.070740,150955.40000000002,Processing,Pallavaram,Nagaland
28893,6975,2026-01-19 16:51:11.224228,220039.85,Cancelled,Guntur,Assam
28894,3045,2025-10-19 08:12:44.600187,246377.90999999997,Shipped,Jaipur,Uttarakhand
28895,3106,2026-02-15 22:59:13.220630,39518.12,Shipped,Asansol,Rajasthan
28896,9014,2025-10-23 18:51:23.959900,293300.69,Shipped,Dehradun,Punjab
28897,789,2026-04-09 13:25:24.181019,350984.52999999997,Returned,Gandhinagar,Tamil Nadu
28898,7995,2026-06-18 03:24:12.930779,191752.06,Cancelled,Berhampore,Sikkim
28899,3164,2024-09-10 02:35:55.592774,186443.58000000002,Cancelled,Bhagalpur,Karnataka
28900,153,2025-12-05 10:40:34.416317,157455.28,Returned,Karaikudi,Jharkhand
28901,2068,2026-05-23 14:19:15.474901,325850.35,Processing,Machilipatnam,Chhattisgarh
28902,9098,2026-05-23 10:07:23.489391,308932.22,Processing,Gaya,Uttarakhand
28903,8109,2025-03-12 07:57:24.900664,287818.97000000003,Delivered,Parbhani,Nagaland
28904,8749,2025-03-21 20:38:45.381629,166584.08000000002,Delivered,Bhalswa Jahangir Pur,Rajasthan
28905,8742,2025-01-29 15:13:11.684370,44180.909999999996,Delivered,Kadapa,Meghalaya
28906,6256,2025-07-08 18:10:17.546264,201371.07,Processing,Tenali,Uttarakhand
28907,2545,2024-06-04 22:35:30.835023,321293.14,Processing,Ujjain,Madhya Pradesh
28908,666,2024-09-08 09:11:51.616064,302128.12,Delivered,Kishanganj,Haryana
28909,6557,2024-07-18 05:43:58.517080,180925.84000000003,Cancelled,Sambalpur,Kerala
28910,9814,2026-04-15 14:05:05.460003,293498.23,Delivered,Uluberia,Uttarakhand
28911,5373,2024-10-17 05:35:58.529277,102872.07,Cancelled,Karaikudi,Rajasthan
28912,5740,2026-05-24 07:57:48.332658,231059.64,Cancelled,Madurai,Maharashtra
28913,6818,2026-06-25 17:09:08.027718,142426.84,Delivered,Dibrugarh,Karnataka
28914,2619,2026-02-15 12:07:18.731838,129007.79000000001,Delivered,Aizawl,Haryana
28915,1299,2026-04-19 23:18:32.026227,246663.42,Returned,Rajahmundry,Uttar Pradesh
28916,1543,2025-12-15 23:09:54.227244,156248.11,Delivered,Mau,Uttarakhand
28917,6656,2025-08-16 19:33:05.088324,158460.40000000002,Delivered,Tirunelveli,Assam
28918,5823,2026-01-06 15:16:08.375290,222092.44000000003,Delivered,Nellore,Sikkim
28919,9790,2025-06-13 12:12:48.144279,92378.94,Shipped,Latur,Uttarakhand
28920,1314,2025-06-08 04:02:53.209736,40714.76,Delivered,Raebareli,Sikkim
28921,4522,2026-05-16 18:57:23.416496,75679.42,Delivered,Kumbakonam,Rajasthan
28922,4213,2025-10-28 15:21:28.848802,193951.46000000002,Returned,Kottayam,Tamil Nadu
28923,2644,2026-06-11 20:14:59.468163,306493.37,Shipped,Hyderabad,Jharkhand
28924,7697,2026-06-19 01:18:30.281901,370188.85,Processing,Narasaraopet,Meghalaya
28925,7044,2024-06-24 13:29:26.239254,89353.05,Shipped,Berhampur,Maharashtra
28926,3702,2025-09-01 20:23:57.659068,75913.65,Delivered,North Dumdum,Maharashtra
28927,2856,2024-01-28 02:36:19.576797,132194.7,Returned,Pimpri-Chinchwad,Meghalaya
28928,7906,2025-10-09 17:41:22.980902,251857.24,Delivered,Sambalpur,Kerala
28929,6156,2026-01-15 23:11:11.430425,180104.72,Shipped,Kurnool,Chhattisgarh
28930,3961,2024-10-06 13:34:36.798998,258309.78,Delivered,Kochi,West Bengal
28931,1265,2026-01-03 23:42:11.154133,70783.41,Cancelled,Uluberia,Arunachal Pradesh
28932,7913,2024-08-15 15:07:43.694075,114913.99,Shipped,Dehri,Sikkim
28933,5060,2026-06-20 18:53:27.674082,256388.62,Cancelled,Guntakal,Madhya Pradesh
28934,2131,2023-09-14 13:52:42.433087,55216.26,Shipped,Agartala,Sikkim
28935,3656,2025-07-21 03:05:54.209936,57608.09,Shipped,Sultan Pur Majra,Haryana
28936,3689,2024-12-25 12:31:46.759185,198995.55,Delivered,Nagaon,Punjab
28937,1786,2026-06-15 11:37:37.715510,33158.13,Delivered,Alappuzha,Tamil Nadu
28938,1522,2026-01-23 09:09:30.018661,191281.44000000003,Cancelled,Barasat,Uttarakhand
28939,8831,2026-05-04 10:21:44.656816,72168.62,Cancelled,Udaipur,Gujarat
28940,9275,2025-10-14 05:58:49.658488,152267.05,Delivered,Thiruvananthapuram,Arunachal Pradesh
28941,4586,2026-02-23 23:09:11.083873,58802.490000000005,Delivered,Lucknow,Himachal Pradesh
28942,3814,2026-03-08 01:03:21.719664,140880.99,Returned,Khammam,Arunachal Pradesh
28943,5255,2026-05-27 23:40:53.282258,246098.94,Processing,Buxar,West Bengal
28944,6627,2025-09-18 11:26:56.236793,222444.24,Cancelled,Rohtak,Uttarakhand
28945,3625,2026-05-13 13:50:38.467309,136856.55000000002,Processing,Tirupati,Arunachal Pradesh
28946,6067,2025-07-16 18:09:13.260931,290511.63999999996,Processing,Nangloi Jat,Punjab
28947,594,2026-01-02 03:49:26.013510,20850.7,Delivered,Dhule,Himachal Pradesh
28948,3601,2024-05-20 09:22:27.113930,244866.03,Cancelled,Shahjahanpur,Meghalaya
28949,3361,2026-05-30 07:50:55.733860,30494.909999999996,Returned,Kishanganj,Uttar Pradesh
28950,1628,2025-12-25 03:34:40.615590,75733.61,Cancelled,Davanagere,Sikkim
28951,4067,2025-06-17 01:24:30.138355,135325.35,Cancelled,Phagwara,Bihar
28952,7909,2025-07-18 22:27:34.463518,4409.34,Delivered,Fatehpur,Rajasthan
28953,2179,2026-06-21 10:52:09.845747,345171.11,Cancelled,Maheshtala,Chhattisgarh
28954,2478,2026-01-19 17:16:42.608657,67290.18,Cancelled,Chennai,Andhra Pradesh
28955,4477,2025-10-01 15:37:41.098969,217065.04,Shipped,Allahabad,Telangana
28956,5140,2025-06-03 19:56:05.213016,249488.08999999997,Processing,Proddatur,Karnataka
28957,6491,2026-04-05 22:53:50.579960,16405.74,Cancelled,Berhampur,Himachal Pradesh
28958,7359,2026-02-03 14:20:36.747519,106260.56,Processing,Gandhidham,Maharashtra
28959,3221,2026-03-08 21:38:12.619539,271209.98,Delivered,Aligarh,Nagaland
28960,2868,2026-04-30 09:36:19.550540,90600.72,Delivered,Dehradun,Andhra Pradesh
28961,9322,2026-03-13 01:23:08.556206,230747.47,Delivered,Nagaon,Tripura
28962,9361,2025-05-25 21:21:41.946294,175772.4,Delivered,Naihati,Punjab
28963,8653,2026-06-20 15:12:14.221845,245653.26,Delivered,Tenali,Uttar Pradesh
28964,4014,2026-04-22 13:28:47.390489,246578.26,Returned,Sambalpur,Bihar
28965,9089,2023-12-28 14:33:48.480818,184855.75,Delivered,Kanpur,Tamil Nadu
28966,922,2026-06-20 04:37:18.490429,84074.82,Delivered,Rajahmundry,Jharkhand
28967,4745,2025-04-16 10:01:09.955135,147999.75,Shipped,Saharsa,Uttarakhand
28968,9894,2024-01-14 14:45:05.059006,212526.54,Shipped,Gandhinagar,Chhattisgarh
28969,1412,2025-08-27 07:13:57.376910,170453.69,Returned,Noida,West Bengal
28970,474,2026-05-25 19:16:25.460699,165813.3,Shipped,Jodhpur,Haryana
28971,4133,2025-09-04 12:39:38.099381,167657.51,Processing,Haridwar,Jharkhand
28972,4969,2025-06-01 17:16:05.574494,194470.11,Processing,Dewas,Uttar Pradesh
28973,4902,2026-04-20 12:36:44.710719,226551.02,Returned,Jhansi,Manipur
28974,9978,2025-10-30 22:33:28.340665,15207.36,Delivered,Moradabad,Mizoram
28975,9477,2025-11-17 22:29:42.886401,412035.48,Cancelled,Bulandshahr,Madhya Pradesh
28976,7090,2024-05-06 22:03:23.718632,207332.56,Processing,Nellore,Maharashtra
28977,4404,2025-02-28 17:29:59.985262,297473.35,Delivered,Faridabad,Gujarat
28978,4246,2026-06-01 03:22:33.896510,306466.08999999997,Cancelled,Sangli-Miraj & Kupwad,Tripura
28979,3642,2026-05-24 15:47:59.055224,198284.19,Cancelled,Panipat,Karnataka
28980,5563,2025-08-06 06:03:02.788768,161151.02,Shipped,Sambalpur,Uttar Pradesh
28981,6654,2026-01-07 15:36:26.250313,196833.56,Returned,Secunderabad,Rajasthan
28982,6060,2026-02-13 07:31:18.922597,150043.24,Cancelled,Tenali,Telangana
28983,6071,2026-05-23 07:50:57.602364,49290.579999999994,Cancelled,Bally,Bihar
28984,5272,2026-06-02 15:36:02.642447,292289.91000000003,Delivered,Pimpri-Chinchwad,Meghalaya
28985,2407,2026-06-23 13:20:14.248858,157594.41999999998,Shipped,Madhyamgram,Gujarat
28986,2092,2025-08-05 19:45:31.979544,81714.83000000002,Delivered,Firozabad,Bihar
28987,6831,2026-05-13 21:45:57.899280,22965.0,Processing,Delhi,Odisha
28988,7875,2026-05-21 06:46:06.920720,118970.21,Shipped,Uluberia,Mizoram
28989,277,2026-03-01 06:33:33.878347,73103.36,Processing,Gudivada,Nagaland
28990,9766,2025-11-24 01:05:24.195627,149123.2,Cancelled,Agartala,Madhya Pradesh
28991,1569,2025-02-21 07:24:29.367849,275690.38,Delivered,Gudivada,Kerala
28992,5771,2026-01-28 04:40:29.272487,29178.08,Cancelled,Rajpur Sonarpur,Meghalaya
28993,9071,2026-03-13 03:43:33.466063,627.06,Cancelled,Kochi,Nagaland
28994,9031,2024-02-18 19:50:47.051039,158845.32,Cancelled,Davanagere,Goa
28995,4317,2025-07-24 16:53:24.392009,272729.27,Delivered,Bardhaman,Haryana
28996,5223,2026-06-10 10:40:02.541329,219846.33,Shipped,Haldia,Nagaland
28997,7953,2026-05-24 08:26:46.598650,47675.19,Processing,Bhusawal,Chhattisgarh
28998,6315,2025-07-13 21:44:24.851922,67023.33,Processing,Karaikudi,Goa
28999,9525,2025-04-16 11:49:54.636039,251239.56000000003,Shipped,Bharatpur,Karnataka
29000,3674,2026-01-17 18:51:06.358336,200882.02000000002,Returned,Aurangabad,Rajasthan
29001,94,2025-12-09 15:36:51.220920,231597.57,Delivered,Bongaigaon,Tripura
29002,5792,2025-12-15 16:43:01.651709,78056.16,Delivered,Bharatpur,Mizoram
29003,2560,2025-08-19 20:06:21.782691,186567.84,Cancelled,Jamalpur,Goa
29004,4037,2026-03-23 15:56:48.095968,79225.88,Delivered,Kadapa,Nagaland
29005,2095,2025-08-31 10:32:18.699686,182090.51,Delivered,Bhagalpur,Bihar
29006,5979,2024-12-24 12:55:41.879589,81921.66,Cancelled,Cuttack,Karnataka
29007,3603,2025-02-27 13:25:24.598450,196284.08000000002,Cancelled,Rohtak,Odisha
29008,4007,2024-11-25 00:23:44.812791,301290.45,Delivered,Kumbakonam,Madhya Pradesh
29009,3716,2025-04-14 23:00:52.915233,99987.24,Processing,Rourkela,Andhra Pradesh
29010,4209,2025-09-12 11:26:44.248497,159383.53000000003,Delivered,Thoothukudi,Odisha
29011,1725,2025-11-17 20:16:56.166077,177124.15999999997,Shipped,Meerut,Sikkim
29012,6239,2026-05-20 10:18:40.606372,172027.66,Processing,Yamunanagar,Bihar
29013,3003,2026-06-02 08:35:06.006965,322237.08,Delivered,Katihar,Assam
29014,463,2025-09-30 23:39:59.784981,33206.49,Delivered,Malegaon,Haryana
29015,3239,2026-01-19 18:49:37.314808,61906.72,Delivered,Guntur,Odisha
29016,9108,2025-05-21 20:05:14.912488,85775.94,Processing,Aligarh,Uttarakhand
29017,1172,2026-03-22 15:23:15.780067,65137.229999999996,Shipped,Allahabad,Uttarakhand
29018,6473,2025-02-14 06:24:53.147398,208782.65,Shipped,Kollam,Haryana
29019,9289,2024-10-20 00:37:54.481813,236782.14000000004,Delivered,Asansol,Punjab
29020,7925,2024-02-07 02:50:05.839531,83976.42,Shipped,Dehradun,Kerala
29021,6257,2024-04-19 03:32:46.752445,224046.59,Returned,Raipur,Maharashtra
29022,7315,2024-10-13 02:22:12.645785,102152.24,Returned,Aurangabad,Karnataka
29023,6729,2026-06-08 19:31:03.855800,95977.92000000001,Delivered,Begusarai,Punjab
29024,6428,2026-03-26 01:51:43.145910,95985.20999999999,Delivered,Bhavnagar,Kerala
29025,5291,2025-02-02 16:16:12.648566,213608.58000000002,Cancelled,Bhilwara,Assam
29026,1861,2025-05-18 17:27:03.490651,192656.15,Returned,Pimpri-Chinchwad,Himachal Pradesh
29027,9401,2026-05-07 17:10:09.152394,162478.74,Processing,Secunderabad,Uttar Pradesh
29028,2965,2026-02-04 22:29:09.907353,144129.90000000002,Delivered,Anantapuram,Himachal Pradesh
29029,6940,2025-01-30 21:01:50.777940,60078.53,Shipped,Kochi,Manipur
29030,1362,2026-02-04 01:55:28.109726,35186.01,Processing,Raiganj,Arunachal Pradesh
29031,7645,2026-04-10 12:39:54.906282,341636.29,Delivered,Bhopal,Kerala
29032,6157,2026-05-14 06:28:36.972495,42329.44,Cancelled,Nagaon,Arunachal Pradesh
29033,7683,2024-08-12 13:49:02.672361,264659.38,Processing,Panchkula,Kerala
29034,4109,2025-10-23 04:40:13.216946,304780.26,Processing,Fatehpur,Karnataka
29035,5504,2024-09-08 10:59:32.412009,223636.66999999998,Delivered,Bahraich,Uttarakhand
29036,8365,2026-06-07 19:17:19.881180,92287.62,Returned,Medininagar,Sikkim
29037,9026,2024-12-26 11:19:17.081654,247491.47,Processing,Nellore,Odisha
29038,6101,2025-10-31 11:56:09.292551,89877.52,Delivered,Surendranagar Dudhrej,Manipur
29039,9172,2026-03-20 22:33:47.312324,174509.89,Delivered,Vijayawada,Maharashtra
29040,8284,2024-09-03 02:48:37.223096,282956.12,Returned,Bihar Sharif,West Bengal
29041,6969,2024-04-05 23:08:26.467388,31178.7,Cancelled,Raebareli,Tripura
29042,1992,2025-10-02 06:16:50.138487,70169.31,Cancelled,Rajpur Sonarpur,Maharashtra
29043,1412,2026-04-25 22:13:54.949958,143896.21,Delivered,Noida,West Bengal
29044,4134,2026-05-27 21:23:37.747351,145735.55,Processing,Tiruchirappalli,Goa
29045,6902,2024-12-18 08:22:52.386011,156903.97999999998,Delivered,Dewas,Meghalaya
29046,182,2026-05-04 11:28:48.933437,47641.17,Processing,Rourkela,Arunachal Pradesh
29047,7120,2024-08-21 06:56:45.423442,408933.57999999996,Delivered,Shahjahanpur,Arunachal Pradesh
29048,5980,2025-08-10 12:15:16.854675,341251.95999999996,Returned,Jabalpur,Haryana
29049,898,2026-02-17 00:25:50.795108,134291.12,Returned,Mysore,Chhattisgarh
29050,2847,2024-08-16 17:31:26.638092,276529.68,Returned,Nanded,Goa
29051,1698,2026-03-21 10:37:32.192163,236680.12,Cancelled,Nellore,Madhya Pradesh
29052,5601,2025-06-14 13:56:21.290963,147139.41999999998,Cancelled,Dehradun,Meghalaya
29053,141,2024-12-19 05:12:03.379824,62200.509999999995,Cancelled,Berhampur,Uttar Pradesh
29054,388,2026-05-08 09:03:26.196031,347500.27999999997,Delivered,Bardhaman,Rajasthan
29055,6405,2024-12-14 13:40:24.518838,165365.02000000002,Processing,Imphal,Himachal Pradesh
29056,7673,2024-12-14 10:29:02.126984,75340.65,Delivered,Sambalpur,Himachal Pradesh
29057,5666,2026-05-28 00:50:12.177831,25512.76,Cancelled,Ulhasnagar,Himachal Pradesh
29058,1622,2024-03-25 07:53:16.000534,246447.07,Cancelled,North Dumdum,Tamil Nadu
29059,880,2025-04-21 21:30:56.915684,89077.25,Delivered,Alappuzha,Madhya Pradesh
29060,4458,2025-05-20 18:58:29.833738,175748.24,Delivered,Sasaram,Assam
29061,9244,2026-06-24 06:59:45.900355,99594.01999999999,Delivered,Khandwa,Arunachal Pradesh
29062,3727,2025-11-28 15:13:39.225785,31621.739999999998,Processing,Jalna,Punjab
29063,8684,2026-03-17 22:25:48.926946,245527.46000000002,Delivered,Jalandhar,Meghalaya
29064,8844,2025-08-03 04:59:50.283841,252620.43,Returned,Bathinda,Punjab
29065,158,2025-12-10 07:28:00.548677,257992.97000000003,Shipped,Hindupur,Rajasthan
29066,7324,2026-01-21 06:04:21.340204,36117.15,Delivered,Kollam,Chhattisgarh
29067,9681,2024-08-25 05:49:36.824871,86359.23999999999,Cancelled,Dhanbad,Meghalaya
29068,4866,2026-06-22 07:46:38.740875,229215.21,Delivered,Pondicherry,Maharashtra
29069,2630,2024-10-04 20:18:43.870832,133382.82,Delivered,Panvel,Madhya Pradesh
29070,5890,2026-03-25 21:09:34.896432,287200.33999999997,Delivered,Eluru,Bihar
29071,3940,2025-02-21 21:41:55.246209,210333.37,Delivered,Raiganj,Andhra Pradesh
29072,8686,2026-01-05 13:11:24.947524,98873.61000000002,Delivered,New Delhi,Tripura
29073,2112,2026-06-23 02:02:07.501832,136771.1,Delivered,Visakhapatnam,Kerala
29074,5553,2026-03-22 05:21:33.903057,138114.47999999998,Processing,Siliguri,Jharkhand
29075,7709,2025-08-28 00:30:57.700828,96443.67,Delivered,Bharatpur,Mizoram
29076,9949,2026-03-13 14:07:35.557804,89304.79999999999,Shipped,South Dumdum,Uttar Pradesh
29077,8794,2024-09-15 00:34:12.202870,63515.45,Delivered,Mathura,Bihar
29078,5437,2026-04-25 01:52:21.360750,88972.33,Delivered,Aurangabad,Uttar Pradesh
29079,5950,2026-05-26 01:49:18.356015,146424.68,Shipped,Madurai,Uttarakhand
29080,420,2026-03-24 17:01:50.820799,135360.78,Delivered,Maheshtala,Assam
29081,885,2026-05-02 00:52:29.791386,75482.88,Delivered,Moradabad,Odisha
29082,6520,2026-02-27 01:05:00.473794,178166.74,Delivered,Satna,Assam
29083,2604,2026-01-28 09:53:52.580284,244214.28999999998,Shipped,Kalyan-Dombivli,Assam
29084,4934,2024-02-10 04:19:10.279031,49396.5,Shipped,Darbhanga,Odisha
29085,2551,2026-02-26 14:54:27.058692,393995.9,Cancelled,Lucknow,Goa
29086,8076,2026-01-30 11:26:43.361637,248642.57,Shipped,Durgapur,Manipur
29087,2625,2025-02-25 04:14:25.162554,98349.54000000001,Delivered,Bhind,Uttar Pradesh
29088,1250,2025-08-10 13:04:37.499062,259222.65,Shipped,Hajipur,Himachal Pradesh
29089,7966,2025-09-14 18:55:50.677731,150361.09000000003,Cancelled,Ajmer,Karnataka
29090,6403,2026-01-09 20:14:18.640891,85097.16,Delivered,Bikaner,Nagaland
29091,4777,2026-04-12 08:32:09.556621,227407.74,Delivered,Surat,Chhattisgarh
29092,9555,2025-11-19 19:42:26.831857,77951.75,Cancelled,Barasat,Kerala
29093,29,2026-05-10 16:20:04.594227,146800.18999999997,Delivered,Alappuzha,West Bengal
29094,8580,2025-07-25 03:54:31.770549,164453.33000000002,Cancelled,North Dumdum,West Bengal
29095,4230,2024-08-14 22:34:03.775818,36551.68,Shipped,Raurkela Industrial Township,Mizoram
29096,794,2025-06-17 01:20:16.409174,201146.98,Cancelled,Ambarnath,Sikkim
29097,2268,2025-02-24 00:42:45.078067,255681.97999999998,Delivered,Tirupati,Punjab
29098,9741,2025-10-30 15:07:27.882872,268983.75000000006,Processing,Ahmednagar,Haryana
29099,1548,2024-06-27 14:19:19.463498,265823.73,Delivered,Phusro,Sikkim
29100,4251,2026-06-03 06:02:33.710640,216539.53999999998,Delivered,Bahraich,Madhya Pradesh
29101,6397,2026-05-15 01:24:11.511063,145913.85,Shipped,Bardhaman,Odisha
29102,5594,2026-01-08 00:55:19.373424,59817.520000000004,Delivered,Rourkela,Telangana
29103,8638,2026-05-22 08:00:21.432848,271834.41000000003,Delivered,Indore,Arunachal Pradesh
29104,3399,2025-03-09 04:50:58.542438,70752.01999999999,Delivered,Begusarai,Odisha
29105,8799,2025-12-22 21:48:36.286302,96559.45,Processing,Purnia,Gujarat
29106,9475,2026-06-25 15:24:01.881470,100879.35,Delivered,Bhind,Karnataka
29107,15,2025-08-05 04:54:32.417829,38571.51,Delivered,Khandwa,Haryana
29108,7965,2025-07-31 08:50:11.263693,79100.94,Delivered,Bongaigaon,Andhra Pradesh
29109,1093,2025-12-30 16:32:06.101247,220437.56999999998,Processing,Imphal,Haryana
29110,8978,2026-01-18 00:39:53.296445,147516.41999999998,Delivered,Bidar,Meghalaya
29111,6304,2026-01-06 18:29:47.204934,187039.02000000002,Delivered,Kavali,West Bengal
29112,1621,2026-03-22 04:25:58.839411,218944.21,Delivered,Barasat,Rajasthan
29113,4463,2026-02-27 06:36:32.460667,171213.0,Shipped,Karaikudi,Sikkim
29114,5495,2025-11-10 07:36:34.055148,263484.1,Returned,Raebareli,Rajasthan
29115,3153,2023-12-28 11:16:53.832175,186560.57,Delivered,Jorhat,Madhya Pradesh
29116,8940,2026-04-02 21:37:36.781992,241295.84,Cancelled,Patna,Sikkim
29117,7227,2026-01-04 19:49:59.707873,237833.33000000002,Returned,Rajpur Sonarpur,Sikkim
29118,3112,2026-02-01 13:56:35.354355,22084.1,Delivered,Bettiah,Meghalaya
29119,8527,2026-04-05 00:38:18.743289,206084.07,Delivered,Sikar,Uttar Pradesh
29120,673,2025-09-02 16:57:01.713912,43047.41,Returned,Mau,Haryana
29121,6047,2026-06-28 10:33:23.216941,194283.8,Delivered,Gopalpur,Goa
29122,6545,2026-06-18 13:39:13.393017,76047.42,Delivered,Tirunelveli,Maharashtra
29123,6285,2025-09-22 09:19:40.603311,290495.29000000004,Delivered,Panchkula,Telangana
29124,4939,2026-03-26 11:50:12.705064,205446.15000000002,Delivered,Tadepalligudem,Odisha
29125,2927,2025-11-02 09:27:41.770638,115995.41,Delivered,Kota,Tripura
29126,3812,2026-06-08 09:40:09.354333,35276.35,Shipped,Panipat,Uttarakhand
29127,2233,2025-11-18 11:15:14.391742,28796.54,Returned,Erode,Nagaland
29128,2859,2024-10-10 00:21:51.843385,92640.57999999999,Processing,Allahabad,Karnataka
29129,1852,2025-12-07 19:45:19.621699,10468.62,Delivered,Chennai,Sikkim
29130,5484,2025-11-22 05:04:35.327547,135989.7,Returned,Malda,Bihar
29131,8959,2026-04-07 22:09:20.712670,36680.77,Delivered,Danapur,Karnataka
29132,9622,2024-08-26 05:05:56.258976,72469.21,Delivered,Kadapa,Odisha
29133,6961,2026-05-13 14:23:07.534828,242432.83999999997,Delivered,Darbhanga,Assam
29134,4586,2025-09-28 08:07:51.966210,29175.59,Cancelled,Lucknow,Himachal Pradesh
29135,6770,2026-04-29 15:38:30.060541,89781.92,Returned,Guntakal,Mizoram
29136,3689,2025-09-04 17:09:37.929585,222021.94999999998,Cancelled,Nagaon,Punjab
29137,7743,2024-11-25 20:14:28.587874,98518.28,Shipped,Sikar,Bihar
29138,8201,2026-06-27 00:59:02.314748,145529.34,Delivered,Jammu,Assam
29139,3483,2024-07-17 09:09:26.131970,204780.22000000003,Delivered,Karimnagar,Kerala
29140,3461,2025-07-29 10:52:37.564898,253892.28999999998,Processing,Kolkata,Meghalaya
29141,7631,2025-08-02 05:34:05.022796,12810.5,Processing,Rohtak,Gujarat
29142,3633,2026-04-27 00:12:08.986713,52217.490000000005,Returned,Nagaon,Odisha
29143,771,2026-04-08 01:27:39.181572,98138.98999999999,Delivered,Tiruppur,Uttarakhand
29144,4735,2025-12-18 11:48:05.855478,127159.34,Delivered,Dehradun,Karnataka
29145,1526,2025-07-29 16:23:11.158205,20179.78,Processing,Sri Ganganagar,West Bengal
29146,1994,2026-04-10 07:58:15.410096,146537.87,Returned,Madurai,Rajasthan
29147,3779,2026-05-19 12:59:16.494699,48681.64,Cancelled,Durg,Jharkhand
29148,259,2025-07-09 01:58:58.738047,522457.38999999996,Returned,Maheshtala,Meghalaya
29149,6592,2024-09-11 07:39:32.516975,141937.57,Delivered,Kalyan-Dombivli,Rajasthan
29150,9954,2026-03-27 20:48:19.327677,7006.09,Delivered,Durg,Madhya Pradesh
29151,4150,2026-02-28 12:13:33.178103,8662.6,Cancelled,Anantapur,Kerala
29152,5628,2025-01-28 22:23:40.609554,106968.86,Returned,Bhimavaram,Mizoram
